,file,condition,train
31577,eb797e4b1036-pqBNw.jpg,good,True
31578,fdbdd9239c52-THaNy.jpg,average,True
31608,d8ddc7c79f77-gKRTJe.jpg,good,True
31611,c10d019f8a72-K99Bq0l.jpg,good,True
31616,fde0a6675163-2dDBTl9.jpg,average,True
31630,67023eeb309d-EoBB1Df.jpg,average,True
31636,a5eb0baa3925-reKHxz.jpg,good,True
31653,e1df7306f613-TfkBL_3.jpg,good,False
31702,ef4ed627a3cb-ipEBPRb.jpg,bad,True
31704,81ba6a603bbb-duvRrO.jpg,bad,True
31741,c34e1fa82a73-wVOFTf.jpg,good,True
31744,d93ea9e7be20-5X5GY1.jpg,good,True
31745,4979228c57ac-j2WFTg.jpg,good,True
31774,3048c218c0e8-Q7PFRc.jpg,good,True
31775,a8d7114c5ae6-zQ9El2.jpg,average,False
31790,313fd49649f0-QSDByBo.jpg,bad,True
31795,ed3d10ab85b2-wtUBKcZ.jpg,average,False
31805,f38ece47a89a-FY4wY.jpg,good,True
31810,a2b49c14f42a-4s0wZ.jpg,good,True
31825,f1298fe44bf6-QtazR.jpg,good,True
31834,a929cb2eda9e-BmhCrj.jpg,good,True
31835,22b045b4ed6d-F18DXT.jpg,good,True
31836,9d6d972a8868-jKxFlP.jpg,good,True
31854,f3d282d47375-raCSlp.jpg,good,True
31880,e032eab16a5b-947GML.jpg,good,True
31914,1d76e1723b8f-jUREvC.jpg,bad,True
31932,0f3f12518cd4-OocGE9.jpg,average,True
31943,81317f1d2e6e-rYMxct.jpg,good,True
31947,a586d098f4eb-Qeyxcv.jpg,good,True
31973,a6592493009d-eXpBTo4.jpg,good,True
31992,50ee4318937b-mT2K84.jpg,good,True
31994,3ef4feb09578-RoYKoj.jpg,good,False
31996,e07d4fe695da-Ig5UzR.jpg,good,True
31999,fbd5e9568e23-p0aB_bQ.jpg,good,True
32033,462a03844bda-B6V2tE.jpg,bad,True
32048,600c7c80c09a-aUUNAs.jpg,good,True
32054,0b72791a7ebe-PwbBpd9.jpg,good,True
32078,5e356d3d473c-eSyGvg.jpg,good,True
32100,4d57ab542d5a-L_oBjn9.jpg,average,True
32170,f6ca29f6fc86-qnBBss.jpg,good,True
32174,cbb05062a1f2-flLBjL.jpg,good,True
32175,f1883314d848-KInJW.jpg,bad,False
32204,0b4ff8e54898-2i3OQl.jpg,good,True
32223,5e758b5e1ca7-_HfBXxZ.jpg,good,True
32227,55163636fddc-CDiOKl.jpg,good,True
32230,07d505828013-pxMOEK.jpg,average,True
32251,6a7ceb87a355-IUD9Gm.jpg,good,True
32265,ccfea2637367-qtmBu0Y.jpg,good,True
32290,4aa9f130b15e-v01BXrm.jpg,good,True
32292,d4bdfd82a7cb-oJhBLij.jpg,good,True
32293,c79a4194f7cd-EJSBXr5.jpg,good,True
32321,e1338cf50285-UKmOTT.jpg,bad,True
32339,72830a1dbdfb-OAlq1w.jpg,average,False
32342,1c8b3a5e6c18-tPSq1x.jpg,good,True
32344,df8004535895-TAUB9S4.jpg,bad,True
32355,124357517b66-Z7IB_dl.jpg,bad,False
32402,c6128a9c5734-yDTBXzf.jpg,bad,True
32415,22021e676f71-LX6iee.jpg,good,False
32416,ab4e672cf847-kgvief.jpg,good,True
32481,4da31676e6c4-5k7Otx.jpg,average,True
32495,14bf2bedd87a-CayWe0.jpg,good,True
32500,a5ee1bbc6442-hG0BiAi.jpg,good,True
32511,6a3f318d8089-x6uBvzv.jpg,bad,True
32514,748d51ded364-lkhBvzw.jpg,average,True
32524,31cac291ec2e-5m1m6x.jpg,bad,True
32529,52612da738ef-8zIB52i.jpg,average,True
32530,5f94160bc2d5-eQpP4.jpg,bad,True
32556,47ab77cf7667-O7V2uG.jpg,good,True
32570,20c2c4bf1950-74oBTvu.jpg,good,True
32584,51671ad2a3af-L_WBWb7.jpg,good,False
32596,a2a19c25a532-dLTFzm.jpg,good,True
32614,051625fa102b-BQarTb.jpg,average,False
32615,dea3f743dfe1-UHVMM6.jpg,average,True
32640,442ce29cb749-cyPDbk.jpg,good,True
32683,207004bb6c00-9LIWfk.jpg,bad,True
32697,f81afbecca7c-S8xBeE.jpg,bad,True
32706,bd9ba6a6b273-kFmEB2.jpg,average,False
32728,bea2bf583670-bynvci.jpg,good,True
32741,3786d0b0460e-G1ODYa.jpg,good,True
32745,d7f330a241be-yBOvcl.jpg,good,True
32748,1797949711b5-CkyCAxQ.jpg,good,True
32750,b40f54978965-CMPCAxR.jpg,good,True
32752,bbe50d74e865-tE1BAE3.jpg,bad,False
32754,c21aa6d820ed-xVxkHK.jpg,bad,True
32788,86c38e0d3a1a-N_yBT6t.jpg,average,True
32823,2e1893717d14-YPXMVa.jpg,good,False
32826,f42cbb5e32af-85JMcQ.jpg,average,True
32864,9a433bf30280-FiUBtxq.jpg,good,True
32868,5c1eedc3e053-gn0Btxr.jpg,good,True
32904,b78e10f702a8-IyLhhH.jpg,good,True
32911,779c9cb1553d-TKkhhJ.jpg,good,True
32940,cffd194d391f-RPrQSg.jpg,average,False
32972,15cfe94043d0-4X1i0F.jpg,bad,False
32988,88e1ba227aca-CIjGzp.jpg,average,False
33021,52a2bec90e5a-SAjgMa.jpg,good,True
33022,693c3de3bc75-ZgOBeom.jpg,good,True
33023,6e7abcdeeb80-XAXBeon.jpg,average,True
33054,f87d381e6387-G_eBeo5.jpg,good,True
33059,2cc843003f54-UESBeo6.jpg,good,True
33068,cef4c25b462f-oNDB0c.jpg,good,True
33109,32fbbab3b7f7-kOSB0jf.jpg,average,True
33112,e986cfe8cc10-AgQCFa.jpg,good,True
33123,7b99450b7e14-bDmB_qd.jpg,bad,False
33144,84eef145dc82-sbcGM4.jpg,average,True
33146,7cb21e27a086-m2KGOC.jpg,average,True
33200,90cda7ea989d-J8qCa.jpg,good,True
33220,1535e6cd580f-Hm1o55.jpg,bad,True
33255,3e2f4cb2e584-0_FBrhk.jpg,good,False
33266,028c05e5c7bb-vIyGuu.jpg,bad,False
33272,d2adbc2c3993-MgVGyO.jpg,good,True
33294,56f079d5d526-qKPQU4.jpg,average,True
33313,219d4d7e05c2-ImPBK3.jpg,good,True
33314,bb595e30819e-GE3B9TC.jpg,bad,True
33316,73626b968907-E8oB_dv.jpg,bad,True
33336,a88347548757-zVJLFW.jpg,good,False
33339,9ad36012bb9b-rIYJOK.jpg,good,True
33379,0cf3681df4cc-iW3cDf.jpg,average,True
33384,67d6c536a216-5vSFMo.jpg,good,True
33446,0bcb72619d92-DuFW2c.jpg,bad,True
33484,752c137a78d4-xWODYD.jpg,good,True
33497,7faf08701004-TnJBCw1.jpg,good,True
33498,b475dff53605-3R3BCw2.jpg,good,False
33523,801a71033e4f-cGVLBP.jpg,average,True
33535,de629ee182ee-6RUCDCK.jpg,bad,True
33538,4184e5523159-BXEBMRL.jpg,bad,True
33557,1ac195a84518-dFgCA3.jpg,bad,True
33598,6c5e465992f2-kJNKaG.jpg,good,True
33603,21c74a3c3382-mw5BMr.jpg,good,True
33630,2b77ee989e21-z2kBNa.jpg,good,True
33631,e2f58cdfb663-eG_BfnY.jpg,bad,True
33638,1e4fd7051e9a-jpXBNR.jpg,average,False
33661,6eccecdeab8a-oOOIAq.jpg,average,True
33669,ed9437e1b019-zPHH0E.jpg,average,True
33679,381658b1d364-c8QJKP.jpg,bad,True
33691,8a7a24074935-PngJHB.jpg,bad,False
33696,888f498b7499-r2QJLZ.jpg,bad,True
33714,f4c6080111aa-FmQJ5O.jpg,bad,True
33719,582b91060104-2OiBDJV.jpg,good,True
33738,a4ef6790ec73-BSDB08U.jpg,good,True
33797,aeed2d516ddc-ELKByr3.jpg,good,True
33838,c6b3f67ad386-I6QE2C.jpg,bad,True
33849,537acaf42b79-hN4EgN.jpg,average,True
33853,ea9ba08eeca9-dLVHlT.jpg,good,True
33867,895d6f520d0e-HE2EfV.jpg,good,False
33877,4e36385ccd72-63Zkb3.jpg,average,True
33883,655b3ca1f745-zzFEfh.jpg,average,True
33909,1862d1a75b12-JzTXi1.jpg,average,True
33929,10e9f62635d7-lzBBfRe.jpg,good,True
33950,77493ade42f8-uM5Naf.jpg,good,True
33964,d2ed8855761f-MYRBT6U.jpg,good,False
34008,341132d3d440-KKxGWJ.jpg,good,True
34033,139cead9658a-bqYblA.jpg,good,False
34061,9cddb0f621e5-eLiIXV.jpg,good,False
34075,bc1121382c4e-EhZSoD.jpg,average,True
34093,5303456808ab-FEZMn.jpg,good,True
34106,d0b52c69fb4c-JDBBw96.jpg,good,True
34124,931d98d136c0-U5pBuhF.jpg,average,False
34146,9d9f850a089c-aYeBdwN.jpg,good,True
34147,33b88dcb2799-LZbB604.jpg,bad,False
34148,e3a11ad7ed92-IBXGDt.jpg,good,True
34180,2118ca08192e-vMxBG3.jpg,average,True
34210,78a36bc211dd-no0LVJ.jpg,average,True
34212,3d161efebce0-2itLR0.jpg,good,False
34228,1400cd836fda-rb0BcuO.jpg,bad,True
34258,243e691a27c6-C9iCERU.jpg,good,True
34261,cfa97112273b-floBxcb.jpg,good,True
34280,72f8507971eb-hfItiT.jpg,average,True
34282,fcaafd898a4c-ZFbB7C3.jpg,average,True
34297,31a2dd5634f9-ZZextz.jpg,average,True
34304,a953ac5d03ef-deVL9K.jpg,good,True
34319,ab1f66ba8e03-bFPB5D5.jpg,good,True
34326,82dddc3f1207-ZZHBvbl.jpg,average,True
34340,97d9f983272c-6bZELd.jpg,bad,False
34341,2d88fc2e6c20-tJ8IvX.jpg,bad,True
34381,5d2fbc4bd9f5-2SjRSK.jpg,bad,True
34390,a358178f4cd0-CviTlt.jpg,average,False
34397,d062bbec68d0-_yiCD5T.jpg,average,True
34413,65969bafe279-JXNBm3f.jpg,average,False
34442,89aa6ba139c9-djJQNc.jpg,good,False
34458,d1505d8f1554-aIbGYP.jpg,good,True
34474,66e2e9919b26-qRND38.jpg,average,True
34490,3c7ffb0b3594-KzUB7Rj.jpg,bad,True
34511,cd0522e6cc56-RUqB1vx.jpg,average,True
34514,9a29b6d0b44b-cJYB1vy.jpg,average,True
34515,c0f4967d073a-baPB1v0.jpg,average,True
34523,dc87859dc80a-L0dEjU.jpg,good,True
34525,d131022c2f5a-luOBq8Z.jpg,bad,True
34571,b8b3f8c25a8d-y40BfN8.jpg,good,True
34587,a38ce0c68c11-ZwmEMK.jpg,good,True
34598,549e92c4d60b-xyvSH.jpg,average,False
34604,2f43f66663af-QuKR5b.jpg,average,True
34622,63d3edd24bc9-kVREMM.jpg,good,False
34639,045357eae4fb-OrHBwG1.jpg,good,True
34641,a824808e2191-k6UIIU.jpg,good,False
34644,1e3fec5b2c99-8HGtht.jpg,average,True
34648,18202bd33f89-rwRBPaJ.jpg,good,True
34651,693edf1fe04f-kUhBu03.jpg,average,False
34654,dc20088cbee5-3rNIIW.jpg,average,True
34672,c29d9b320cee-nEYB80Y.jpg,good,False
34697,8458979c6f8d-deOBtOp.jpg,average,True
34734,6677d154cc2b-kS9a0T.jpg,good,True
34770,063c9d7b73de-Wq8Bx8M.jpg,good,False
34771,fa2ff155df71-9rUB_nC.jpg,good,True
34791,67a893004ed7-UwkB1TA.jpg,bad,True
34794,8941e224f375-pqxa3A.jpg,average,False
34807,a8d7abfad8da-lZ5Ypi.jpg,average,False
34818,5a8510e46d73-jILBnc4.jpg,average,True
34822,962f483dbbad-_hXBlzK.jpg,good,False
34831,7ca3a83743a9-C9BB7du.jpg,good,False
34855,e30051774540-rhzDMN.jpg,bad,True
34873,3aa0451c107c-UgUCE4h.jpg,average,True
34876,b6e30ec02986-LpLCE43.jpg,good,True
34882,9d1f41dfe96a-D5KCE47.jpg,average,True
34883,a1287ff4ef69-jxHzjn.jpg,good,True
34890,cd53d9001c36-zOvGE1.jpg,good,True
34891,077aac332057-zB2GDx.jpg,average,False
34917,e0a6d1bd3e55-xqDCFxL.jpg,good,True
34918,7a6da08cf9b8-E_8c65.jpg,average,False
34927,4a0e981f5964-UJcC4D.jpg,average,True
34948,e7acae924375-llXBqcI.jpg,good,True
34971,c9621ac1c072-bo0I6d.jpg,average,True
35000,b426ecd46836-rCZC5m.jpg,good,True
35001,2fe2c3887f4a-r86C6U.jpg,good,True
35038,5425937ab033-VqEOvP.jpg,good,False
35059,3b24d17e4b67-NyvBc8k.jpg,good,True
35082,740d4b7ef361-pYnBYKM.jpg,good,True
35109,70de5fffa921-vv8BbQ4.jpg,bad,True
35117,f0af84b0b20d-nrcBdJ.jpg,average,False
35118,204ee2ca2645-HFWICm.jpg,average,True
35152,da2776f4361b-MvjCB2x.jpg,bad,False
35160,5ad43702c17a-pwpBbQz.jpg,average,True
35161,03f815da3d53-1kVBbQ0.jpg,bad,True
35162,ca9a53475cd0-QtDZ9S.jpg,bad,False
35173,999be0e3089a-S7HCEfe.jpg,good,True
35195,4af74856310c-nfYBRdp.jpg,good,True
35223,8b5a08aa2be6-euGMDS.jpg,average,True
35226,80d46cec6b2b-6fwMIq.jpg,average,True
35233,b674c5252b72-vhlMtS.jpg,bad,True
35269,58e4fae86c9f-JfBBfCO.jpg,average,True
35274,bee856df1e1f-PX1CaP.jpg,average,True
35339,5901fed40034-ViWQPz.jpg,good,True
35353,1910652f1451-hTtKq3.jpg,bad,True
35369,5a62c5733d2c-1pkBY7E.jpg,average,True
35403,cd3ae7141ebd-QpEPTU.jpg,good,False
35421,aa75fc361e49-vPqE3V.jpg,bad,True
35440,1821e27976e3-Nc7SIC.jpg,good,False
35441,02d450544865-FpzR4R.jpg,good,True
35442,fe20ba694d49-g0USAr.jpg,good,True
35450,77b82e944335-lbzSAt.jpg,bad,True
35452,a422f349926a-FP0DFw.jpg,good,True
35454,aa32bafddca9-rFGDFx.jpg,average,True
35467,f75d30015529-6RJDpH.jpg,bad,True
35498,96a7d06ca629-FqFRe.jpg,good,True
35500,aaf5f8b348d4-oh8DAu.jpg,average,True
35531,db24eefc9428-TdtHTj.jpg,bad,True
35536,c22e282469d6-tHHSap.jpg,average,True
35538,d55768cf44e2-V5EBkC.jpg,average,True
35572,c3aab903582c-EkmBiH.jpg,average,True
35574,b25ac23f8f47-iFBBDyY.jpg,good,True
35578,eb0b5266e314-F1BCeX.jpg,good,True
35597,a791bc89ea08-9eEC95.jpg,bad,True
35611,b64c1e697eac-k2mHn0.jpg,average,True
35621,9ee636a1172c-W58BAj.jpg,bad,True
35636,c0558fe92484-NQfBASh.jpg,bad,True
35640,b76604f88ed6-6vMBDHy.jpg,good,True
35649,e9b1a1ca2a70-RRGGhe.jpg,bad,True
35658,432c2598244b-dXoB1Gj.jpg,bad,True
35660,6e3a7cb347c8-zcNyte.jpg,bad,False
35674,35452cda1cc6-3BclRh.jpg,average,True
35683,0f4f0bca0d0c-ybRNWp.jpg,bad,True
35697,f8c9dc0793ad-HniOzv.jpg,bad,False
35716,e62b8b121efa-auHVJ4.jpg,good,False
35717,86ce97e809f0-QBDETg.jpg,good,True
35718,991b1396052a-cEMVJ3.jpg,good,True
35732,db2ead127016-aJiDpB.jpg,bad,True
35735,003b2d09b9a4-LRMPUa.jpg,bad,False
35761,69f4a6727eec-f0mBu7.jpg,good,True
35803,1d3df4281be7-oiUBjw.jpg,average,True
35816,695cd9f0d6c3-374IZ3.jpg,good,True
35825,d78bcd859640-OKHpY.jpg,good,True
35826,c5c2bc0097f3-FihBmtZ.jpg,good,True
35838,4a52506b52f5-geORfQ.jpg,good,True
35842,f338dd8636b3-V91RfS.jpg,good,True
35846,3088d80aeb33-lPGKRi.jpg,average,True
35860,60b0e9114458-g7nMEJ.jpg,good,True
35867,61e6cd868191-PkNNZi.jpg,bad,True
35874,0891194afbbd-1KFDGJ.jpg,bad,True
35879,1ef888c7bce0-q18kfu.jpg,good,True
35888,e247f733222b-JgzHRT.jpg,good,True
35889,44f30a2d325a-vq4kfw.jpg,average,True
35902,bc393ea427d9-Hj6Xj0.jpg,good,True
35905,ccbbf5baa37f-EXWBOSx.jpg,good,False
35908,e7272e31903d-BgaPRm.jpg,average,True
35912,a90f35fcfb4e-gA0PP3.jpg,bad,True
35960,93c2e29d09eb-78HPId.jpg,average,True
35961,6d4c95ebf056-SnJBNJG.jpg,bad,True
35986,72a6861727de-08AZ1E.jpg,average,True
36001,b1c0b4fe907b-9oIPKh.jpg,good,True
36039,cf7333e968e3-sX0OxX.jpg,bad,True
36041,0093556f5090-SJzCHk.jpg,good,True
36042,b4beec1e0685-WjXGp7.jpg,good,True
36070,0a540efb00b3-XYWcf.jpg,bad,False
36075,2d372bd69caf-4EaZjV.jpg,average,True
36104,39e60b4c370e-NKsPDX.jpg,average,True
36107,5e51a804593d-IvhTEf.jpg,average,True
36109,34aa13247b2c-vbRYPv.jpg,average,True
36120,cff30b45a7c8-WOPCrL.jpg,average,True
36157,584f21325006-TJNmRp.jpg,good,True
36169,eec3877e8149-MJWIOL.jpg,good,True
36174,1638c70a7e9d-Dj1BUlM.jpg,good,True
36192,1510be02d7e8-tcKhUi.jpg,bad,False
36251,ede908151056-W1XB2uX.jpg,good,True
36262,5d9f0649cbae-CiwIKQ.jpg,good,True
36266,b183b8cd6ee8-SDex7p.jpg,good,True
36278,0f892191d619-s6WB3V.jpg,good,True
36280,3278fafe8c38-HrjBTyv.jpg,good,True
36283,bd2ae9c598de-ZoBBSd.jpg,good,True
36303,549c6af2214d-NQYjPM.jpg,good,True
36306,df0284ef72cc-kirySw.jpg,average,True
36348,aa56d5344d5d-qgMDrI.jpg,good,True
36373,2022d1dcf114-A81BnIt.jpg,good,True
36390,cf5eaedd8f0a-1egmRd.jpg,bad,True
36413,afd8a97f0a7d-1rGk0L.jpg,good,True
36430,1bbb43b5759d-HSKUCS.jpg,good,True
36433,8b989d4ea498-WKrM2u.jpg,good,True
36451,17a526b1fd7f-jU2lvC.jpg,good,True
36452,c039f55203fa-hyMCDOx.jpg,good,True
36467,10212d2ad62a-53LJK.jpg,good,True
36499,4ac92103a199-1OzHG.jpg,good,True
36501,426eac62d3a2-PuBfRF.jpg,average,True
36518,f000fea047cd-2dKVyY.jpg,average,True
36523,c44f48de3ce5-FiaLp8.jpg,good,True
36544,9472526fb924-XvDfpJ.jpg,good,True
36569,2becc4255f4a-KpOQL8.jpg,good,True
36571,1bdb6683e60d-iRgPMv.jpg,good,False
36580,a986996e3d5d-ipvPHC.jpg,good,True
36584,80fd10d53fbc-FVSPNq.jpg,good,True
36587,d5e1723300e7-6WqPID.jpg,average,True
36589,1f26320e14cc-9HlPGE.jpg,average,True
36590,846bb91365b1-AG7POx.jpg,average,True
36593,b95acffca74e-l8dPHD.jpg,good,False
36597,2624367f31a5-XApBYm_.jpg,average,True
36630,4585232797a4-vkPBiOP.jpg,good,True
36641,8b1f56516c52-vU2Bb_P.jpg,good,True
36643,ac690abed1e2-HLWBcTx.jpg,good,True
36646,065b17e87757-3M1BiOf.jpg,good,True
36655,8e78195b0549-Tc1eX.jpg,bad,True
36689,2102f163a06d-DA5BYev.jpg,bad,True
36706,84518fc9e03d-4uWdEA.jpg,average,True
36720,971b0786c01e-NhzJZD.jpg,good,True
36722,9f9e2b377a2c-5AJJUf.jpg,good,True
36736,9b55c8d8407e-qx8nma.jpg,average,True
36742,ee45afe4b649-N33B45_.jpg,bad,True
36789,fcc797be81f6-ITYY3q.jpg,average,True
36806,3858942d9a2b-lOqwje.jpg,bad,True
36807,ddeb19d7c313-AL7pxX.jpg,good,True
36820,857f7aa9e066-sEqDkF.jpg,good,False
36829,e7cd3c855f68-SL7Gd5.jpg,good,True
36833,833ca2a58a94-4HbFTq.jpg,good,True
36835,f052f1ee9aa9-BREC0B.jpg,good,True
36849,b40feb80443f-_13Buqv.jpg,good,True
36856,b42b561bc8a8-LPeale.jpg,good,False
36873,ba58efe71a7d-0pOBuq1.jpg,good,True
36876,9c5856f1773a-bCWpxg.jpg,good,False
36877,b8af84759856-MzTpxh.jpg,good,True
36891,58a6716e3d6d-qzuFVu.jpg,good,True
36927,b42994a76954-033ald.jpg,average,False
36964,56853cc02579-UIArmz.jpg,good,True
36988,8804bb1df621-urPOSs.jpg,average,True
36989,2565bb0d13a3-sNOZs.jpg,good,True
37008,939c5c76ea3f-y2gT2a.jpg,average,True
37009,1ac7a3f51f97-h80uil.jpg,good,True
37034,9b8ca8845c2b-LQuGBA.jpg,good,True
37035,1331340b0487-q6MgjA.jpg,good,True
37036,59205df13c3e-EWVMLq.jpg,good,True
37037,13caad2774bf-ofygjC.jpg,average,False
37038,bc9905e28cb1-W4TKli.jpg,good,True
37045,c2170b7451cd-7xVKlj.jpg,good,True
37061,2778906f5659-N_Puoh.jpg,bad,False
37062,ca09c819670b-KF6BBaJ.jpg,bad,True
37063,0bb3bf4bd954-tMzBBaK.jpg,bad,False
37075,cc35a264fb9d-3c0SaX.jpg,good,False
37112,c55d8a0122e4-n2nSbE.jpg,good,True
37117,41ad6bd8134d-64hOS2.jpg,average,True
37161,dae55734b9a0-bawBnt7.jpg,bad,False
37164,83f320a48aa7-D0fmVl.jpg,good,True
37168,b2305148b418-vhQ3Hc.jpg,good,True
37186,e63e927a405f-OctEAb.jpg,bad,True
37188,88c343c76209-VRJBnCz.jpg,good,True
37192,cdcafedb1d95-qyMwSD.jpg,good,False
37198,0ff75b09b969-LTlQc8.jpg,bad,True
37200,558fe265dff6-l8XQV6.jpg,bad,True
37214,65c91897e040-b9ITxN.jpg,good,True
37236,050de8fbc534-Ja7TxO.jpg,good,True
37322,ca2ca5b4a14d-6ZiUfI.jpg,bad,True
37327,a3f383b52adf-Yjtxwb.jpg,good,True
37379,d3ad202b84d3-nYUGU.jpg,average,True
37381,0af6807432e5-aT2GV.jpg,bad,True
37382,2a8e0fe53674-3AoI2.jpg,average,True
37427,9d56d7e35514-yS3B_cf.jpg,good,True
37438,789448683165-gLBHnx.jpg,good,True
37440,c519d69b1909-H2gHtv.jpg,average,False
37444,b17ac9e6fb85-B2GJZw.jpg,good,True
37471,18da1bb25226-o27FQE.jpg,good,True
37473,6a8bc255a82f-wXxcBc.jpg,good,False
37476,4a16421f2f87-ciMBSx_.jpg,good,True
37510,06d486240ae0-am_vEN.jpg,bad,True
37566,a7584eddcd9d-IAICFVY.jpg,average,True
37584,8cefc473be41-UQLDN7.jpg,average,True
37587,4e67a53433cf-0kcDPc.jpg,average,True
37599,720361057498-kKgUu0.jpg,average,True
37601,676283282bb3-pGpUtI.jpg,average,True
37640,4b2e275d989f-lE0lDr.jpg,bad,True
37646,582959d75432-CWOXdu.jpg,average,True
37670,ff4ddc8975ba-cUMBw2c.jpg,good,True
37677,2228144eab9f-J3TMQu.jpg,bad,True
37678,46ec3762f309-8ivMXX.jpg,good,False
37688,66ace1449e02-71HMRk.jpg,bad,True
37742,815ef3c2049e-j57j2o.jpg,average,False
37762,bc1c9d0199ff-tYd0qu.jpg,average,False
37764,2f9af32a10a9-5ULBl3.jpg,good,False
37765,69c08bdd010c-eL9BlS.jpg,good,True
37801,e6ecd42e06bb-9jx9oX.jpg,average,False
37807,9b0d628909ed-TUIByNW.jpg,average,True
37815,8499c0bed2b8-9vH2nz.jpg,average,True
37819,6dab9a133b77-aqRB7jG.jpg,average,True
37822,2efad3c917ba-GV6B7jH.jpg,average,True
37842,0b27432fcedd-I4OBq9l.jpg,good,False
37850,4bef6192bebc-9CYLUy.jpg,bad,True
37854,139cd27a84ba-3pbRpA.jpg,average,True
37865,57e68cf2580e-qj4Bdn.jpg,bad,True
37926,8305e3a23419-hOZKEn.jpg,bad,True
37950,ddf5a4dfe52c-dmlJZ3.jpg,average,False
37967,86cc6897a1e6-DwxJx4.jpg,average,True
37976,a4b6cdce8e22-9nnSrc.jpg,bad,False
38002,4896254b236a-ENOBF1o.jpg,good,True
38019,e57670eef7f9-W0iBjRw.jpg,good,True
38020,c77cb45f4b0f-1AxBjRx.jpg,good,True
38061,daaf579eacc4-64D95K.jpg,good,True
38063,929f4cd03854-xBoBFKg.jpg,good,True
38084,7f9eeeee1823-mUO4dQ.jpg,bad,False
38098,234886599cf8-ahJB35V.jpg,bad,True
38101,b438db53cb0e-7Bh2Nz.jpg,good,False
38113,2c092d62c46b-yo8OsI.jpg,average,True
38153,493ae436de46-f613Ir.jpg,good,True
38154,1a5f69d229b1-xvTmW0.jpg,good,True
38171,a6fb52b1d65b-DCwHoc.jpg,good,True
38186,ad62af225e51-X0wQUh.jpg,average,True
38196,c272dde4ae59-M5vDGT.jpg,good,True
38200,1e86bdfb9868-I1nJYJ.jpg,good,False
38229,3145d2793420-mVv5Bb.jpg,average,False
38255,989f7b05080c-d3A5Bl.jpg,good,True
38267,117d28cc95ef-K10CV2.jpg,good,True
38285,8a51263fa352-YjM96C.jpg,average,True
38287,8e60facfadf9-xrDB0ti.jpg,average,False
38331,9cdf29c714f1-E7WO3P.jpg,good,False
38334,092e8a3749a8-XYhBfu8.jpg,average,False
38337,424bb3613ba6-39xBoUE.jpg,good,True
38346,4a158b7e6e72-L2EQBK.jpg,good,True
38376,1d0050478645-3GMX71.jpg,good,False
38381,e64f98775a0a-gMN263.jpg,average,True
38413,4d8ee79a3a9b-9VJB9Ax.jpg,average,False
38415,bbe4cdf0fec9-wizB9Ay.jpg,bad,True
38431,e994053cd6dc-eJ1CDHv.jpg,good,True
38432,3eaba162dc33-T26CDHu.jpg,good,True
38448,eb4a6aeb060f-zC6IJu.jpg,average,True
38473,f239da1a3f9e-MQM2o.jpg,bad,True
38478,2d37d0e718f5-xsGLqe.jpg,average,True
38479,c5298c2e9ce7-3XZLqf.jpg,average,True
38480,f65ec7988051-yd6BLSn.jpg,average,True
38483,be577ed75c00-Sz2CCDS.jpg,bad,True
38484,37d441e8e01e-UEnCCDT.jpg,average,False
38513,21b38303df6c-nVeBI6x.jpg,bad,False
38516,c8f08f06bbf2-8WuBb3v.jpg,average,True
38532,57f884b47ec4-zlcBuqa.jpg,good,True
38545,4f9ca0609da9-tvGBuqj.jpg,good,True
38554,82f2bd035bc6-5DHGrs.jpg,bad,True
38567,a48b5cd6ac37-eIJBQSr.jpg,good,True
38582,38b9ec66e7ce-9ngP97.jpg,average,True
38583,d7eaabed68a7-TscFsq.jpg,average,False
38599,ab87e3acd63f-LQpK5y.jpg,good,True
38602,65cbb0942324-mndRb0.jpg,good,False
38603,267e74c413b0-tAj7vS.jpg,good,True
38616,b6ab1f290164-tNU39u.jpg,average,True
38675,6ebe2d176dd0-JlYCFtb.jpg,good,False
38683,bd6b091873fc-NtgBG_0.jpg,good,True
38699,d0704560e298-g9gBZs.jpg,good,True
38703,c7b7576de1c5-5KaRi.jpg,good,True
38724,01acb12dbf72-zcofX8.jpg,bad,True
38728,d15651a3093c-dceBQq0.jpg,good,True
38755,ea470b913fe7-TA0BEg3.jpg,average,True
38774,b16834a99259-4GnBDiR.jpg,good,True
38783,e82e27133c25-D52BEhF.jpg,average,True
38809,f2000a14ce8b-Aq1EA0.jpg,good,True
38816,e1a09c35310e-KumEBB.jpg,good,True
38829,c139d7cbd636-r9kBaXH.jpg,good,True
38838,099df6ed8a1a-ZyfIQT.jpg,average,False
38840,fc7a85b8abb0-Dy0B8F.jpg,good,True
38876,8dc6cbfd3ec0-2jwBRGA.jpg,average,True
38890,9554d4051293-eI6clW.jpg,good,False
38891,5b2b133b550d-IPFdpj.jpg,good,True
38896,74ee219dbb23-FyeF0m.jpg,average,True
38939,00093a4e1c60-08wPT4.jpg,average,True
38944,668fcb2665cf-sN7JBt.jpg,good,True
38998,8dfbbdfac52b-pqtB0Vd.jpg,good,False
38999,964053988a22-uR2COZ.jpg,bad,True
39021,5a9c26bf2e8f-g8uIiQ.jpg,bad,True
39037,9f95a512b2cc-gj9BPxv.jpg,bad,False
39050,55a530d09dfe-JOeCER9.jpg,average,True
39058,88235aa8d1a8-BrSBS7h.jpg,bad,False
39064,c085aba11bde-2oLD6e.jpg,average,True
