,file,condition,train
71118,dc9183167017-EUSM7S.jpg,average,False
71174,f8a6327ac225-sgeIQb.jpg,bad,False
71177,d52c9e8077b4-xyQIKL.jpg,average,True
71197,41e50bbf4c85-0OGO2R.jpg,bad,True
71202,726a6087f1f2-AY5PFn.jpg,average,True
71207,92943bebdea4-r3rM8Y.jpg,average,True
71243,bf58d9145fb6-AgyOrZ.jpg,good,True
71246,c19914bedb29-t97O5a.jpg,good,True
71274,6450e38d78ad-PPNUAJ.jpg,good,True
71279,9779281eef1c-bwcOpo.jpg,average,True
71297,361c567d56cb-bsuOux.jpg,good,True
71307,f035df009e1d-dcTM3R.jpg,average,True
71308,05312190da2b-5EVJHz.jpg,good,True
71317,a30511514c40-VW5Pbu.jpg,good,True
71359,9abbb5e529ea-h3nUNf.jpg,average,True
71361,6e1133b33312-E4vM60.jpg,good,True
71366,8b1adddb6277-54aNDQ.jpg,good,True
71399,87cd5c2fe220-uJBOw6.jpg,average,True
71405,580dd12944a7-KPdPIa.jpg,good,False
71424,44a9d3d0d944-UAhNHv.jpg,average,True
71446,abcdd66c83a5-ovzPHw.jpg,good,True
71450,c50a25edc51a-8TQN0r.jpg,good,True
71463,7e8b2b3e2266-ORpUaU.jpg,good,True
71473,ddf96ff32477-lcwI76.jpg,good,True
71480,eea8557f543d-C6vNd3.jpg,good,True
71517,dd3ef44f1189-3wbNBS.jpg,average,True
71557,ceb9a86b3dd1-nriIkY.jpg,good,True
71639,100ec12f4711-Xi1Iad.jpg,bad,True
71640,b8ddb7921037-DBNRVB.jpg,average,True
71649,18f5472cda1e-igRIgi.jpg,bad,True
71669,412b609fc609-lKJIlR.jpg,average,False
71701,d0dc874f2c32-Le1R5h.jpg,average,True
71703,516e0fbb7214-tDdSJi.jpg,bad,False
71704,56eb9bd38f3f-QD4Lol.jpg,average,True
71719,b92077ef2583-3QLOsl.jpg,average,True
71720,12fa86a4b5a2-XVzNQd.jpg,average,False
71724,1f2a5c1039f1-3QnPPp.jpg,good,True
71727,8483e0456830-wswPGY.jpg,good,False
71815,5ecf35944eb7-fMfO2T.jpg,average,True
71816,06edc17831ea-5eYOuK.jpg,average,True
71848,271e9495e55d-Qn7Rza.jpg,average,False
71856,9419a0a1c063-ckoO3e.jpg,good,True
71858,1fcaf9c85d14-l31OzE.jpg,good,False
71860,fcc79f4d2c7c-6IyR8G.jpg,bad,True
71877,4d5d1be8c5ca-NOJSC7.jpg,average,True
71882,61f1cd6fa220-zkVO0n.jpg,bad,True
71888,e3f1b604fc55-vQlNEQ.jpg,good,True
71898,d619be680253-9mmTLg.jpg,good,True
71911,c40f5e416274-v19Ngc.jpg,average,True
71912,0a0a2ca6cedc-hEINk8.jpg,good,True
71914,7c5e452dac2e-kUPMuY.jpg,bad,True
71963,33db739bb133-xHlIgL.jpg,average,True
71982,2ab3e719aa19-cqFM6R.jpg,good,True
72002,45b9a2965792-YUWM4l.jpg,bad,False
72031,e766ff6c72bc-wl0O1O.jpg,good,True
72037,6f6a9e4d034e-t6MIZE.jpg,average,False
72047,1ea1bafca24e-u4CIXD.jpg,average,True
72049,946f106ead34-5jOMx7.jpg,average,True
72067,852b67c1c4b6-L53Oz8.jpg,average,True
72069,3b83d7ab7e75-wtmNBo.jpg,good,False
72072,3f2c860e4e37-28TOkW.jpg,good,False
72094,6fdfc78b444e-xQJMsU.jpg,average,True
72100,227d1a0c6da0-6htMte.jpg,average,True
72117,96232912ea1c-cKnMuq.jpg,average,True
72132,8a2a93b84203-b5sOuF.jpg,average,True
72135,c2cde0980cf7-qgjIZ9.jpg,average,False
72166,ebadbe3fe1f3-SbUMXt.jpg,bad,True
72177,54ed2e84ffc9-dkvOC2.jpg,good,False
72185,3337c08efb3d-Ex8MzU.jpg,good,True
72187,86f88bf6b7ec-3DgMur.jpg,good,True
72193,70f6f68c1839-M8xM08.jpg,good,True
72198,ce3c29cacbf3-2uhNFD.jpg,bad,True
72201,beef27003bab-WYVNA0.jpg,bad,True
72204,c9f0fb1933a6-jGyNFC.jpg,bad,True
72249,bee196e164f7-1OFM1x.jpg,good,True
72252,abef651bc61b-rMOM4C.jpg,good,True
72287,bbb1575217a8-uBQOiK.jpg,good,False
72289,86f3c8e06da6-W2SILt.jpg,good,True
72293,c0cc0837eeca-VLTOrK.jpg,good,True
72294,d2e8a694d8e1-jFSOjH.jpg,average,True
72316,16de332d746f-VqiQCQ.jpg,average,True
72321,23fc3da2b42e-TFOQNS.jpg,bad,True
72325,f4445947aec5-PYeIRs.jpg,bad,True
72331,f538c33b7b19-gvzMym.jpg,bad,True
72337,652eb2cad9cc-zyVMoo.jpg,average,True
72341,07c9bda65495-DoQOED.jpg,bad,False
72346,e8b4f5094875-7bhMHF.jpg,average,True
72383,c2fcca17c0fc-lAmMzZ.jpg,good,True
72384,5faa2104efdc-mM2Mxs.jpg,good,True
72424,ffb3f7a8c7ac-dpCOF0.jpg,good,True
72437,9e7c472cac9b-nlrNBq.jpg,good,False
72438,9c1803b28c01-avONEA.jpg,good,True
72466,b36e518a799b-oTsMqq.jpg,bad,True
72472,665cf537e747-QoxOhL.jpg,average,True
72487,90032e737ece-Ov8MpM.jpg,average,True
72491,67a8c398c0f5-n1dOpH.jpg,good,True
72495,f1b6bc754203-ZXKLZ7.jpg,bad,False
72505,aae594f1d2bf-IwXIBB.jpg,average,False
72529,9c4d577206a2-sg8IDg.jpg,average,True
72552,091ce8634666-1Y1Mmj.jpg,bad,True
72556,4def36b7b836-cPIOPv.jpg,bad,True
72570,42f9e1de192b-O6HUqo.jpg,average,True
72579,a39d790a4107-npsUoU.jpg,good,True
72580,29887f742421-OSOIFW.jpg,bad,True
72582,ddbb27abd1c0-dWMUxl.jpg,good,False
72590,ea9c60c2600d-2NyIJV.jpg,good,True
72604,06da5a203b67-MhQMcu.jpg,bad,True
72609,b61f4561c98d-MZ5Mlx.jpg,average,True
72617,f5bbf333eced-eY1Mc5.jpg,average,True
72631,645af8585788-FoKUnF.jpg,bad,True
72634,564db93b890d-8Y4UrP.jpg,bad,True
72642,f77b1d59689b-CjxMjY.jpg,bad,True
72644,78273d570a36-66wMgE.jpg,bad,True
72669,f7b3979f0329-rpJMY9.jpg,bad,True
72674,fd083a807a73-EC2MV3.jpg,average,True
72675,f89a0ed1dbc8-v9DOMh.jpg,bad,True
72679,bf08acf4f816-7AUH2d.jpg,bad,True
72708,2cb8a0ea184a-fD4UC2.jpg,good,True
72712,1de6cab54dd9-u7lUC4.jpg,average,True
72713,7bb7440597f3-OUMT7j.jpg,good,True
72714,2f352cc7059e-AggMLy.jpg,bad,True
72743,83f3aeb49909-YczMqc.jpg,average,False
72744,0d49270d68f6-HybMkH.jpg,bad,False
72754,b8b87cb24fcf-OVHOfu.jpg,bad,True
72766,f53c61e355e7-Q8XMbQ.jpg,bad,True
72792,fda8c1c24af8-iu6IFL.jpg,bad,True
72795,a7b691473be3-G3MOZZ.jpg,average,True
72803,adc21d54535d-fISOcA.jpg,bad,True
72804,cf37b896e23c-2KdOQz.jpg,bad,True
72827,821c49363ace-dhVIGf.jpg,good,False
72829,6d5d7927ed29-WQRLE5.jpg,bad,True
72834,dc1b2dc7a26c-5n0QKJ.jpg,average,True
72838,0707ffc8b8f8-520Mhs.jpg,good,True
72864,29dcbba89c79-EjZIDO.jpg,average,True
72871,7851f301ad81-vzZMa4.jpg,good,True
72880,d2fdee0a49b7-vcaMgl.jpg,good,True
72881,37eb66c494ce-YBPQDW.jpg,good,True
72883,9807f8dbaf00-4fiRRC.jpg,good,True
72890,48f70223c355-Y8dH7h.jpg,average,True
72892,3e5dfe09c654-rmsMcW.jpg,good,True
72905,38f7e13e6b68-kRWHzy.jpg,good,True
72962,bf12ed3989fb-rP2OsL.jpg,good,True
72968,25e5b5ff80f1-Q8aOzB.jpg,good,True
72971,52e61e4cab46-nY5Oqd.jpg,average,True
72984,822453a2857e-VkPQPE.jpg,average,True
73009,72272732415d-lC8JmA.jpg,bad,True
73052,b1e25e69897a-zznO5p.jpg,average,True
73073,afc5d8934a8c-4VRPiI.jpg,average,True
73075,f19b6d8ae8c3-fq2OUf.jpg,bad,True
73096,84d239c77a07-SQPUo9.jpg,good,True
73099,354c3fdf553d-4htOUh.jpg,good,False
73100,cd0909fa646b-PIgMmz.jpg,good,True
73104,8149671d6c4c-ps5Mfw.jpg,good,False
73108,b1081e0ab46e-vsnMfx.jpg,good,True
73141,60467c2ded3e-722Mpu.jpg,bad,True
73144,bc58454f38eb-O8iOYR.jpg,average,True
73145,8f02f35a7cab-KKHMlc.jpg,good,False
73148,a1bb66772833-4LiMk5.jpg,average,True
73168,17688c96df9d-lkDMgE.jpg,good,False
73170,d2163ced8fa1-mGoH5L.jpg,average,True
73208,ea41de063ac4-ZN0QoG.jpg,good,False
73217,771f0e4cd188-Z4QKIK.jpg,average,True
73227,9076b3a51b35-vwjI4V.jpg,bad,True
73230,dc91f27bc858-3m9HeE.jpg,average,True
73233,36fb205cedac-F8CO5M.jpg,good,True
73234,30173247e771-yiIMBZ.jpg,bad,True
73241,ce4d9ff4c167-v1QOSm.jpg,bad,False
73242,40fd2116f4e4-mRGOin.jpg,average,False
73246,4a66c4bcaa5e-YZbH8O.jpg,average,True
73272,7d96f4361e25-dUROQr.jpg,bad,True
73276,e5ec68290a3c-ntQMQ6.jpg,average,True
73296,40f17e783316-QN8M5j.jpg,average,True
73321,7dcf8574783a-gsINNw.jpg,good,True
73333,30801b0cc7cb-T34H5u.jpg,bad,True
73338,4e771d90e682-uS8H3V.jpg,good,True
73357,97c9487de0dd-iXbNT4.jpg,good,True
73404,c44c4cc6b0d5-2TSPb9.jpg,bad,True
73406,6fd4546f7289-t7ZI89.jpg,bad,True
73409,b468363f20e1-B8FJGZ.jpg,average,True
73414,966373c70734-vTcMhq.jpg,average,True
73432,55de4cc73cde-PfiQgC.jpg,average,False
73436,ade97260f379-cU3Mcp.jpg,average,False
73440,8015aeb04e45-u1YMal.jpg,average,False
73486,62711dcf55cd-70bPYu.jpg,average,True
73487,ddf4a32e20be-vNkMN5.jpg,bad,True
73502,3e7761e9b62c-cbONZz.jpg,average,False
73523,4c12f5cd06dc-ksCTZI.jpg,average,True
73530,47c9872b53a1-1zoSJc.jpg,good,True
73537,ea6d67c083ec-pJOOo1.jpg,good,True
73538,a763df6669c1-dLAOo2.jpg,good,False
73551,30bcf5db7b81-by2MUq.jpg,average,True
73560,dbb879d4e363-gMEOSj.jpg,good,True
73580,c3ef943ca303-4RhHgi.jpg,good,False
73587,0eb106305e0f-5FeIEu.jpg,good,True
73588,8a65f2ffe36f-oBVMrT.jpg,good,True
73591,ee67e89a04aa-VDBOD5.jpg,good,True
73595,a58d640dc55b-1AGOFY.jpg,bad,False
73597,bd749e392e54-FDfMFE.jpg,good,True
73604,861a2d7a8264-hN5MUg.jpg,bad,True
73612,8187e7f56547-XNdL8M.jpg,good,True
73613,ddad6d454b6b-etkOHU.jpg,average,True
73626,d039df9ab0f6-p0wHue.jpg,average,True
73680,6a4c7d22ab8f-O3AN5n.jpg,bad,True
73709,a5b15d4afd2e-CCRN3K.jpg,good,True
73713,050e765cd171-rLCOGc.jpg,bad,True
73720,b071ec47c957-TeROOZ.jpg,good,True
73721,767568763c36-nMrOEL.jpg,good,True
73736,52d6c7442bbb-nydLkB.jpg,bad,False
73745,e38789f165b6-ttlM8x.jpg,good,True
73748,0c79fc49a53c-W5FO8H.jpg,good,True
73772,6e26178d6aa4-nc0OnA.jpg,bad,True
73780,3d02d3344123-rzkOkD.jpg,average,True
73782,27d3d0dcde93-teSOkK.jpg,average,True
73787,d39f14bb2fd7-A16OYM.jpg,good,True
73790,38ba81d5401a-uQGOam.jpg,average,True
73816,302d641b1723-Ml6QJg.jpg,bad,False
73827,f783d238c153-VJUPsa.jpg,average,True
73828,3805ab7e2427-eAIOcK.jpg,average,True
73837,8dffd5292af7-6hhP5k.jpg,good,False
73839,bd2defeb48d3-gz6P4S.jpg,average,True
73849,d75925f153c8-FpaOUx.jpg,good,True
73881,c31d4526e400-miAVJp.jpg,bad,True
73889,ba0a4c452a7b-GzcQr1.jpg,bad,True
73905,68f76d3d26d5-FmBOTl.jpg,average,True
73907,c9fa5d1ee557-vc5Oat.jpg,good,False
73944,0eec130b20a1-ryVVDo.jpg,good,False
73949,761fc3bc4fe8-iKeVES.jpg,average,True
73959,d272fc00f830-Ec9VDq.jpg,good,True
73979,c2d704c85db4-2aCP3Z.jpg,good,True
73983,59ea5d20e633-b2TUQE.jpg,average,True
74001,65b27ccb20aa-an5Pgv.jpg,good,True
74008,c85606d23bb8-4svP3a.jpg,good,True
74013,ea263c130231-TKAKMl.jpg,average,True
74020,44028a185c5f-Yl3JDI.jpg,average,True
74038,04b31712dd84-jsIOF2.jpg,good,True
74040,fed87f92ca44-HPqOIo.jpg,good,True
74061,4600521c0796-eW2T8H.jpg,average,False
74068,4472ac610909-FcNON2.jpg,bad,True
74074,58e39a37542d-XJBUFp.jpg,good,False
74080,00ccdafff499-77MON3.jpg,average,True
74090,5f3bc52e78a2-YHgOW1.jpg,average,False
74115,74bd50d4f7d8-HOXUw6.jpg,bad,True
74116,f1aaf6343006-uy2Um0.jpg,average,True
74153,40312527a07a-UweOWC.jpg,bad,True
74155,d95eae60b18c-fJuOOr.jpg,average,True
74156,241d3b029227-A8tOOs.jpg,average,True
74174,f14a5abaa75f-5OjJn5.jpg,average,True
74215,7bb0bb6e9b24-lfvJgw.jpg,good,True
74222,fb4f87619392-ta6Pe4.jpg,bad,False
74236,60154a7d68f2-D3BNWk.jpg,average,True
74246,7c85d94ac2ff-9q7PUL.jpg,bad,False
74247,f64685e95eec-ToFNfD.jpg,average,True
74260,faaf8e61506a-JlINi6.jpg,average,False
74270,8d900159aead-jj3ORO.jpg,average,True
74277,c12d8a692e6c-daWP40.jpg,average,True
74280,9f7e36a45663-NCVOYt.jpg,average,False
74283,7f4e24f5dd55-KfMJgQ.jpg,good,True
74285,89ffc45ebf5a-jcJSNN.jpg,average,False
74288,8d2df3959cff-XJtSNO.jpg,average,True
74289,b0c441e61781-vlIQF0.jpg,good,False
74291,c5b9ed73d6a5-rARP9R.jpg,average,False
74292,46ed977eafa9-mLQQDG.jpg,average,True
74293,e08bc063c5e3-Uc7JgR.jpg,good,True
74339,7be94eb721f0-a7OOWs.jpg,good,True
74350,3a18c807d864-xQFNZY.jpg,good,True
74369,2551cab160bc-ytkN7c.jpg,bad,True
74375,f6fb079f7152-PwCJea.jpg,average,True
74379,5e7c3e0e0362-lVxQIw.jpg,bad,True
74394,ca9d565e1158-EEJQGq.jpg,good,True
74413,2042d0b4ccdc-yl6Nnr.jpg,average,True
74414,428cd57b98e0-jcdOsX.jpg,bad,True
74435,d53c4c38b016-JowP7d.jpg,good,True
74440,18bce5f4ed62-2Z0Jla.jpg,average,True
74447,261dda838b63-MDeUpY.jpg,average,True
74449,8e12a0a5cc4e-qWEUsC.jpg,average,True
74479,fb2042ddfdd8-iRbNrT.jpg,good,True
74499,7167f82374ad-ExBNls.jpg,average,True
74505,df1b3b6764f3-6mpNsb.jpg,average,True
74516,3712928ead99-njoPqq.jpg,bad,True
74518,276857ba98bd-dlmRPb.jpg,good,True
74519,7037fdc338de-5DkJMq.jpg,average,True
74523,ebdb45824564-FiLPo3.jpg,bad,True
74530,7c4e320e4e22-cYPNdM.jpg,bad,True
74555,1b6e878e686b-M01Qxs.jpg,bad,True
74560,b9a64c404b28-Z70PbT.jpg,bad,True
74567,c672257458ac-rWTP8L.jpg,average,False
74573,38d0d8b2df95-eHjNua.jpg,good,True
74576,647df687fbe0-lFhNtE.jpg,good,True
74583,ad00afdeb511-qx2P5M.jpg,average,True
74615,21af952f26fa-Q08Rkp.jpg,average,True
74634,aad1734744ee-inaPJx.jpg,good,True
74655,0a4ebb1cfb41-FNZJeU.jpg,bad,True
74657,b9533054f1a8-VXXKfs.jpg,average,True
74659,fac146e7174c-gDXQxq.jpg,average,True
74662,b710457b360d-DG8RKu.jpg,bad,True
74674,2c97dc374c4e-INAOOB.jpg,bad,True
74676,ade08db4b644-RSuOOf.jpg,bad,False
74688,5f3f7b71d0f6-MmPOG6.jpg,bad,True
74695,2c297a6f9c6c-C12ODx.jpg,average,True
74742,fb6bebd61d7c-KBhPkW.jpg,bad,True
74745,346efd1aeb33-ddfJc3.jpg,bad,True
74752,8d94cfa0c51a-YrvP97.jpg,good,True
74763,e98ce5c574e8-ZRTOBt.jpg,good,True
74766,743d4ae5f1df-xLVOBu.jpg,good,True
74779,ad7818fda25e-2DOJie.jpg,average,True
74781,c22fed3d3bc0-oPFOBU.jpg,good,True
74795,3d0374607b0e-iDfJYj.jpg,good,True
74806,359587510c1f-42HUiI.jpg,average,True
74811,9279c91d18a0-x4KOUN.jpg,average,True
74813,05c614d9effa-ds0Un0.jpg,good,True
74814,41495bd5ccae-B2PUh1.jpg,average,True
74841,ef8bf154b8d8-etrP2d.jpg,bad,True
74848,dc8c54d16c06-e6WOBf.jpg,good,True
74858,ee04dd78d2ea-YKCPjv.jpg,bad,True
74861,7617a6137a40-wYLPa1.jpg,bad,True
74867,b0f173a00b54-UxOORh.jpg,average,True
74868,c30654804ef3-jG8POU.jpg,bad,True
74870,1fc1745ae54b-1XBNru.jpg,average,True
74906,47773fdee9e6-FdXI52.jpg,good,False
74915,c2cff9210338-fo7I9p.jpg,average,False
74921,db54e64f7bca-nTVLlq.jpg,good,True
74941,e22c7d55476f-vJCNlV.jpg,average,True
74961,4f19aa37edea-N88QJi.jpg,average,True
74962,f4cdb9b42da8-gTyJ53.jpg,bad,False
74988,7b108ebb8dd5-iMqPxQ.jpg,average,True
75012,337be108995c-8YbI4j.jpg,good,True
75013,815c92d71039-ttEPNk.jpg,good,True
75015,3a38c9cb354b-3VpIye.jpg,good,True
75016,b2a8518d1d69-PNKIyd.jpg,good,True
75018,c31070558912-jZ2Pck.jpg,good,False
75026,ab268b302725-81ZPbr.jpg,average,True
75035,5ce4df63f983-D9gPM4.jpg,good,True
75037,ea5e0ad45e70-v2lPRE.jpg,good,True
75042,73f533229d3c-xZQQGJ.jpg,bad,True
75051,2236e5bf45fe-EcaPs6.jpg,bad,True
75055,8132cd87444e-9gcPIk.jpg,good,True
75069,789929035c0d-GgERBd.jpg,average,True
75091,0decbc6a6896-oyDPCn.jpg,good,True
75105,243aec7c15ac-GTZNPA.jpg,good,False
75108,044d26f9f987-wfXOK4.jpg,average,True
75113,9b7ed67541a6-OoVNLM.jpg,good,False
75137,f67d3d8c067e-JcePti.jpg,average,False
75139,e649fa57c7b5-FThNNx.jpg,average,True
75140,da7c46481b4b-EtIP3t.jpg,average,True
75176,ddac19bc20e1-BOFP5L.jpg,average,False
75188,ed1fb4530cf7-5RJIvT.jpg,bad,True
75199,04b3c42b315f-wBmTwK.jpg,good,True
75208,464a77c0619b-ccLT7V.jpg,bad,False
75244,df8c04227419-3AHN4T.jpg,bad,True
75245,5a1b7d1ff42c-vmKPWi.jpg,good,True
75250,79cd42352b30-tNIQz4.jpg,good,False
75262,6b824dc0883c-jRjPKS.jpg,good,False
75264,3a02eba51c09-meNIvn.jpg,good,True
75270,03e2b3fb8164-nwIJPe.jpg,bad,True
75281,ee5eed9fed8e-iZINyL.jpg,good,False
75282,2dc0855fc3b6-VYKNvY.jpg,good,True
75289,32c805dc7205-0amOMA.jpg,average,False
75296,a14e63f87bd0-7L4NxD.jpg,good,True
75314,d0a3e87c02f6-SU6P6e.jpg,good,False
75315,7ad447a3cd16-06CQJj.jpg,good,False
75375,86d561379a87-0yIQGg.jpg,average,True
75398,a4ffc2b49a39-7eXOdJ.jpg,good,True
75404,bb51cee61c92-111Obb.jpg,average,True
75416,afa5f0a31b80-K9dPqL.jpg,average,False
75427,c1c68ce3561c-LGMPn4.jpg,average,False
75439,880c10289622-1HZN1B.jpg,bad,False
75454,a1ef6b90e9b9-3AMNdD.jpg,average,True
75466,1f4614433211-EY3STh.jpg,good,True
75468,049693a249af-G7yNxV.jpg,average,True
75483,336a10641cf0-juNPDI.jpg,bad,True
75484,b5ab774e83ba-984MA9.jpg,good,True
75518,ad1cd4082478-whcNmm.jpg,good,True
75529,aed2e4cb5186-csdNlV.jpg,good,False
75534,17b6bc358b64-n5dI9q.jpg,good,False
75560,f69790a0c330-X84NpF.jpg,good,True
75587,034faec3f47b-p2zOam.jpg,average,False
75628,9b42af341a4d-wCgPWM.jpg,good,True
75634,05c342df77c0-yApJAL.jpg,good,True
75636,08c57c72ead8-kprNi1.jpg,average,True
75639,5f88d6c00735-HzlNem.jpg,average,True
75708,9d062ad57131-OHDN9c.jpg,good,True
75717,92707311d937-yfON5X.jpg,good,True
75720,0978c6124ba2-Wd0NXu.jpg,average,False
75773,fbe80b87557b-zc9QA1.jpg,bad,True
75798,b2354009ca64-PxkJV0.jpg,good,True
75799,5243dcf4f832-sAsLHM.jpg,good,True
75801,74532e21f21e-sFIJM0.jpg,good,True
75822,65f6dc000765-98COCd.jpg,average,True
75826,1d9b22486a4d-a1uPz6.jpg,good,False
75828,726712506435-AOrP8m.jpg,good,True
75844,7d370aaf39e0-a9AP2t.jpg,bad,True
75850,49b8e957a7c0-SoBNu9.jpg,average,True
75859,f15a19a81a80-5FuN3n.jpg,average,True
75866,ae208103e798-WtwNzx.jpg,bad,True
75872,5bc97f04e59a-vz1NyG.jpg,average,True
75875,cba75a8fefb2-tK9Nx9.jpg,average,True
75894,bc08533c0fdf-7Q6NrG.jpg,average,True
75899,943a76182bd0-bbzKbo.jpg,average,False
75900,53d6f178a7a4-KauKbp.jpg,average,True
75901,65316af9aa35-fE8LGn.jpg,average,True
75936,374bd4341bef-4SJUIc.jpg,average,True
75947,ac7e3550fbe7-YWfNjq.jpg,good,True
75955,6121ac9304a1-TDJJCy.jpg,good,True
75956,c56efe71dde9-JfWI6A.jpg,good,True
75957,f78c7ba7f9ce-vwaQB1.jpg,bad,True
75962,041b3d9c378e-RlUNlv.jpg,bad,True
75966,6be93ca34d4c-TcYNi6.jpg,good,True
75967,c03a33c06523-DMuNpz.jpg,average,False
75968,f48a52e2d7fd-O14P4t.jpg,bad,True
75970,1e726ed7a17a-3vNPnx.jpg,average,True
75981,aa647ff4db51-cbPPhv.jpg,good,False
76008,254fdc67c19b-IogNi5.jpg,good,True
76020,9050fc1862ee-FJXNzR.jpg,good,False
76021,0b9fa35ded45-OC7NjZ.jpg,good,True
76024,e0c65cb39f4e-zGYNko.jpg,good,True
76026,9dd262b5ff7e-rGCNrx.jpg,good,True
76031,bd0bb600975f-0biNtG.jpg,good,True
76053,2a1418ce6ab2-DVrNml.jpg,average,True
76070,3b0a8015675a-O7vOMm.jpg,good,True
76073,bd1132b7d85f-dTaUMZ.jpg,average,True
76087,7ada43af10f0-efyJEM.jpg,good,True
76092,f3acef133030-grIPU3.jpg,good,True
76093,bc2729428165-b7PJEN.jpg,good,True
76094,5d8a8a11ed25-2hbJNl.jpg,good,True
76096,c503d5795c33-ZT3JIO.jpg,good,True
76102,c5fc7880b6e5-lShNfC.jpg,average,False
76139,84eebab5ad3b-Jr8JDu.jpg,bad,True
76143,9e8e82cd8cb5-dxvI8i.jpg,bad,False
76144,fe22ade62af2-y4GPlX.jpg,good,True
76146,7c83c77e647f-KNOPP9.jpg,good,True
76166,847ddab7d61e-lTUUhM.jpg,good,True
76167,cd5fde8bdd3f-Wf9UoR.jpg,good,False
76183,fee26dea43b1-IMQKIU.jpg,good,False
76216,93fd98be4f76-BykNnE.jpg,bad,True
76219,0c83ad066c0b-gWUPn7.jpg,bad,True
76223,d451ec7360aa-n8mNcv.jpg,good,False
76228,870cdeaf4c1f-LG5Nbk.jpg,average,False
76232,a10e00d5feb3-L8QNel.jpg,bad,False
76243,338b7c4c1171-cZvNhP.jpg,average,True
76251,57e9b8607b93-uUDNtv.jpg,average,True
76278,5cd2df2397f1-Jw7NgM.jpg,bad,True
76291,661e845f4bcb-vnGNfR.jpg,good,True
76294,c2f493f36847-HbYNnd.jpg,good,True
76301,4fa5deb58b97-PFtI7g.jpg,bad,True
76309,363b307995e0-KUSNz0.jpg,bad,True
76322,5c2148c686e9-u5TRm6.jpg,good,False
76334,48078a54a25f-bcGQYH.jpg,good,True
76338,f6e570027287-e07Qfz.jpg,good,True
76363,13ce7d1f8b39-snpQcp.jpg,bad,True
76370,0027d12fe18a-wVvJfv.jpg,bad,True
76389,7cbdf9631ed2-2bKIrm.jpg,good,True
76390,0c96a22cedbf-yDrPKq.jpg,good,True
76396,77c83985d6c6-Fr5InM.jpg,good,True
76439,635a61a3e43f-sWeQmK.jpg,bad,False
76461,a40f32e28d41-ubRPyG.jpg,average,True
76477,ab09719209a2-CIHOWr.jpg,good,True
76490,28c13a5dc3f3-KZcUb6.jpg,good,True
76492,61ac3c470d08-CTuOBP.jpg,average,True
76497,a55c1fd88aec-5VmIgn.jpg,good,True
76514,215e52ba907f-fUVOC3.jpg,average,True
76560,7e435a7cf97f-iBbRCV.jpg,average,True
76561,4dbe61f6c594-J7BQ7M.jpg,good,True
76576,b86366e98ce0-qoVPZT.jpg,good,True
76581,276b4fe23f1e-xNBQnw.jpg,good,True
76590,c783cbcb50c8-clEQn2.jpg,good,True
76600,406e9bda1df2-bpuQx2.jpg,bad,False
76614,3812c147e12d-3jNQ7k.jpg,average,True
76618,44fddfef8dd8-3FtPV0.jpg,good,True
76648,324a760e68d6-BueQ8Z.jpg,good,False
76651,71e687aeba63-jAfQoI.jpg,good,True
76657,fa5cdf729e70-RwqPkU.jpg,average,True
76679,1bd823cb4751-odsQlK.jpg,bad,False
76683,bfdb90be228b-yZOUsd.jpg,average,True
76693,046f8fff1cc8-VPQPjS.jpg,good,True
76695,327441021bb3-2S0Peq.jpg,good,True
76722,96eaaf4f8b1c-zJ8KZF.jpg,bad,True
76728,be9e0f7bb19f-ARaQqe.jpg,average,False
76732,2a41f2d2c2df-kb1N0m.jpg,good,True
76764,b0ce1d4b151d-n2lVCg.jpg,average,True
76774,8ff79df02544-mtWQ3q.jpg,bad,True
76776,1cb0e76049ff-Bo1QI8.jpg,good,True
76779,b596d33e7391-Nc3QC4.jpg,good,True
76825,c4c5fecab6f4-kEePUu.jpg,good,True
76834,7bbd6c51aff4-NLxPVc.jpg,good,True
76838,5f0d3a414241-5uqPqa.jpg,bad,True
76843,1f7050c98f27-s5lKlR.jpg,bad,True
76851,03b9f33790e0-TV7PRV.jpg,good,True
76857,4ccac1974236-1mOUee.jpg,good,False
76869,cc2add46c6cf-hwzRA2.jpg,bad,True
76888,c625603956d7-G5ZO29.jpg,good,True
76897,2810f9d5d445-qgjPXN.jpg,bad,True
76908,b25a4cb2299f-7fSPU2.jpg,good,True
76930,603fe72dda72-FGCO1a.jpg,good,True
76933,72d354e345e2-dJxO7M.jpg,good,True
76945,e1bda558f52f-k82OsZ.jpg,bad,True
76946,3630702281f1-wV3Osa.jpg,bad,False
76953,9960c3b41427-wWjQwt.jpg,average,False
76957,f1c0410b63f6-TKwKQN.jpg,average,True
76959,27c136f89ba3-BxCQbe.jpg,good,True
76971,a0ce27280282-pV6QMt.jpg,average,True
76975,01b03833dda4-vPiQKP.jpg,average,True
77009,67653e71d16b-fG0KQv.jpg,bad,True
77010,36f33e23d429-DaGQjI.jpg,bad,False
77028,21ca685bb937-k0LPLf.jpg,average,True
77080,56ebc179c85f-J7CQkz.jpg,bad,False
77088,8910756a8c83-qbCPvE.jpg,good,True
77098,61a7efe8a8d9-360PvF.jpg,good,True
77099,d686b55656ae-m5xREz.jpg,good,True
77101,3ee32a18954a-0nGKs2.jpg,good,False
77139,df1c6d2172ff-raHPiD.jpg,average,True
77140,99f00f23db8a-2M2PeW.jpg,good,True
77142,7cb8fc20e118-owIPdK.jpg,average,True
